time,cases,pop,dpopdt,nino,nina,beta_eff,magnitude
1979.1666666666667,46,4396453.4631816745,147608.2086369384,0,-0.07333333333333333,0.902376541671026,0
1979.25,56,4408737.52400401,147209.1185448562,0,-0.08333333333333333,0.9015070120955656,0
1979.3333333333333,42,4420988.2941800365,146809.23312554482,0,-0.17333333333333334,0.9192787357149608,0
1979.4166666666667,41,4433205.707432521,146408.55237900311,0,-0.33666666666666667,1.0596894319543917,0
1979.5,78,4445389.697484126,146007.0763052334,0,-0.2866666666666667,1.0476497982364446,0
1979.5833333333333,137,4457540.203080572,145604.98573071763,0,-0.09666666666666664,1.0223103726199991,0
1979.6666666666667,169,4469657.183059416,145202.46148193802,0.09666666666666668,0,0.9631994810175564,0
1979.75,119,4481740.601281066,144799.50355889674,0.22666666666666663,0,0.8678125080983806,0
1979.8333333333333,159,4493790.421606037,144396.11196159266,0.30666666666666664,0,0.7446251898297401,0
1979.9166666666667,167,4505806.607894835,143992.28669002472,0.45,0,0.6973267881147063,0
1980,124,4517789.11394705,143587.66555441284,0.4266666666666667,0,0.7019393008017101,0
1980.0833333333333,156,4529737.853319054,143181.88636497362,0.26333333333333336,0,0.8808719971529546,0
1980.1666666666667,151,4541652.729506394,142774.94912170595,0.06,0,0.9099413325872702,0
1980.25,149,4553533.64600452,142366.85382461207,0.01333333333333333,0,0.9470440692025376,0
1980.3333333333333,238,4565380.506308979,141957.60047369084,0.07333333333333332,0,0.995281053996856,0
1980.4166666666667,293,4577193.237573579,141548.04076636012,0.07666666666666666,0,0.9416252701264464,0
1980.5,360,4588971.861585078,141139.02640004113,0,-0.07666666666666667,1.0068536648122275,0
1980.5833333333333,674,4600716.423788593,140730.5573747327,0,-0.24,0.96320969730746,0
1980.6666666666667,583,4612426.969629239,140322.6336904338,0,-0.3066666666666667,0.9156059429874852,0
1980.75,507,4624103.50391331,139913.7923529568,0,-0.21333333333333335,0.9258390113912708,0
1980.8333333333333,412,4635745.868892284,139502.5703681109,0,-0.10333333333333332,0.8583068372098476,0
1980.9166666666667,274,4647353.866178911,139088.96773589493,0,-0.13666666666666666,0.7573870618180081,0
1981,164,4658927.297385849,138672.98445631113,0,-0.31666666666666665,0.6232431872592037,0
1981.0833333333333,100,4670465.964125849,138254.62052935842,0,-0.5466666666666667,0.8380801286047209,-0
1981.1666666666667,55,4681969.735619543,137836.3098387957,0,-0.6033333333333334,0.9579927691180696,-0
1981.25,77,4693438.751518996,137420.48626838552,0,-0.58,0.9162389959628487,-0
1981.3333333333333,70,4704873.219084257,137007.14981812664,0,-0.52,0.9409957392642542,-0
1981.4166666666667,141,4716273.345575365,136596.30048801797,0,-0.5566666666666666,1.0864110598888177,-0
1981.5,224,4727639.338252274,136187.93827806177,0,-0.5433333333333333,1.0320310068112244,-0
1981.5833333333333,224,4738971.257471396,135776.7746575766,0,-0.4533333333333333,0.9724444855132702,0
1981.6666666666667,224,4750268.575974625,135357.52109588115,0,-0.34,0.9270841499337767,0
1981.75,219,4761530.619600131,134930.17759297762,0,-0.3,0.9243174531344124,0
1981.8333333333333,228,4772756.7141861785,134494.7441488649,0,-0.3033333333333333,0.7986593263739437,0
1981.9166666666667,236,4783946.18557103,134051.2207635418,0,-0.16,0.5356363446206567,0
1982,145,4795099.01453197,133623.18524510728,0,-0.08,0.6184297330242297,0
1982.0833333333333,95,4806217.801602831,133234.21540165663,0.03,0,0.942269130281998,0
