"sample","sigma","kappa","W_max","n1","n2","K_a","K_b","theta","bNina","bNino","beta_out","alpha","delta","muEI","muIR","muRS","tau","rho","S_0","E_0","I_0","R_0","K_0","F_0","W_0","sig_obs","loglik","loglik.se","flag"
4,0.232131603419012,3.9e-05,66.932994379954,0.954172546262589,0.0727616623075913,0.2453359362237,0.979572798391533,0.895263851429669,-0.0741867818994472,0.177840147616833,0.000375723564963501,0.944473204698444,0.0166666666666667,8.00756381635369,363.421811583397,76.2408358114531,0.000395641327946474,0.000670339084847263,0.564650011714423,0.00829093188701156,0.0096342291186077,0.417424827279957,0.0071317744033573,0.00786610016954471,0.000481752501369354,0.147088521871857,-2917.15947323723,0.373144075332661,1
5,0.206106932212704,3.9e-05,73.5125124400943,0.222395781032194,21.4094986292358,0.000139573313514546,0.994103805120936,3.21320873712947,-0.0648728031917123,0.138194147778012,0.00103164795521354,0.986367806647667,0.0166666666666667,10.2191609974879,21.4184709241321,42.2122474861256,0.0052654016781067,0.0434917116110681,0.968114259657298,0.00126664003758542,0.00944640225683942,0.0211726980482771,0.00905331566075144,0.00539037141612673,0.0378192399977349,0.113918316932077,-3006.02034245342,5.30998459983293,1
6,0.00459250526294588,3.9e-05,29.1522003946109,2.45397070601417,0.692590965640446,0.0029380693451704,0.994350256420585,1.78264054765286,-0.237164643808954,0.266680369775136,0.000145755041724615,0.567669912209937,0.0166666666666667,4.81615703159761,569.246924327939,0.897351703695029,0.0104030650411995,0.0258016357205442,0.781383980238614,0.00435224639903894,0.00128289276440362,0.212980880597943,0.00477022189242583,0.00930622468501457,0.0129765554703838,0.709123628040232,-3171.78489871178,0.0118596249618433,1
7,0.247788552954298,3.9e-05,0.443479269003931,0.963413150400779,417.804148143613,0.158644064494012,0.99823763560823,3.18278911492477,0.153988365502848,-0.18288022307925,0.00137170743142665,0.772555486874582,0.0166666666666667,67.5974483462009,19.4422099419726,0.595808133845057,0.159809277383243,0.0238428841231961,0.676766227416825,0.00483067497251726,0.00350723995134209,0.314895857659316,0.00596528595198118,0.0081517612551285,0.0323643461072906,0.202543257665046,-2925.73335357538,1.88743566003793,1
8,0.000245977880953303,3.9e-05,6.39871436807149,7.95850702179476,0.723414569440365,0.0343221011974629,0.329164818659677,1.7863759443318,-0.0361661085342463,0.13188267829361,1.45826815474566e-05,0.749288766615975,0.0166666666666667,6.59317296810002,6446.59020986643,4.06264223061767,0.000741581201463021,0.032572844430062,0.799433026363707,0.00220792493695914,0.000393219542011865,0.197965829157322,0.00123636639326578,0.00379337529943941,0.00685683563515065,0.63076397694606,-3235.58711309696,0.0253831685243705,1
9,0.000736400944736867,3.9e-05,83.9456791729373,58.2721526857131,65.8984300141068,0.379031780853364,0.999984542515233,4.0546351126495,-0.281660494807502,0.39583872339309,0.00998742583075093,1.08012646456857,0.0166666666666667,21.9902653685355,38.0145888559482,0.0229960013568755,0.0026712175204723,0.00601442738167943,0.611180224102745,0.0111537952367441,0.0030963996909789,0.374569580969532,0.00336373893277859,0.0063834163363624,0.0458944366819968,0.597245669584756,-3177.94720448662,0.166624836336441,1
10,0.000271400431296421,3.9e-05,1.3012739641128,56.0569255149056,0.90939708163548,0.187512948903721,0.306287164890001,3.72342770875161,-0.0283147723982423,0.147557312674925,8.76287250249693e-05,0.764383289917681,0.0166666666666667,4.28923524098688,6.87938707196198,5.09755999599401,0.00491652949353662,0.00642413141659605,0.917126540106581,0.00383631309821306,0.007488760355936,0.0715483864392702,0.00832215843287291,0.00155467788290736,0.0185585425984692,0.754507862624473,-3229.57629353571,0.00315895017012222,1
1,0.251570242141796,3.9e-05,37.9522911774922,5.19699550205391,3.98262644833444,0.0626020893374511,0.989220330971099,1.28960219524565,-0.480989159286265,0.20265060007533,0.000560757137635638,1.4153875315281,0.0166666666666667,7.78984339865533,22.4053948483356,85.7200371662772,0.000534016178771808,0.00117503955511168,0.735427481413293,0.00652847090930965,0.00181039055221928,0.256233657125178,0.00933127822474774,0.0039982015470868,0.00467661956161208,0.136585270137552,-2917.97478644482,0.410097416842886,1
2,0.000671978196526592,3.9e-05,142.034971804836,1.49911153010808,0.690606071453795,0.643657556648272,0.691738178347376,1.06078176228363,-0.388483032832801,0.541367726017527,0.00187805276182568,0.758398520569068,0.0166666666666667,24.3387291887022,18.9015429736116,0.116589853143489,0.00272389178946363,0.0253450925047025,0.6274994251163,0.000482318375755198,0.00522646997094404,0.366791786537,0.00500614134393886,0.00907095187785098,0.0294953182931718,0.587435860804453,-3133.0470982884,0.3736485628398,1
3,0.350644922512967,3.9e-05,7.50616213848749,1.28509228627049,2.61860858490033,0.301876827900809,0.997852706293768,-2.36400503927151,-0.909684424462623,1.05507028709134,0.00820885621180214,0.101148653346725,0.0166666666666667,95.255326440473,243.37860004861,4.201316047591,0.227029180319202,0.00490831730753257,0.926407878174228,0.00615920212599041,0.00775384883511194,0.0596790708646698,0.00300226150797534,0.00154084456413945,0.0153588257833024,0.197564614049615,-2885.40642561315,0.993600039537102,1
