"sample","sigma","theta","bNina","bNino","beta_out","alpha","delta","muEI","muIR","muRS","tau","rho","S_0","E_0","I_0","R_0","K_0","F_0","sig_obs","loglik","loglik.se","flag"
4,0.0581832242146023,5.27982833700419,0.123408524557654,-0.0101045551097292,0.000190633543115432,0.942603755233071,0.0166666666666667,21.881696187511,194.563580212708,0.263870616808701,0.00852589412690533,0.0054174287827464,0.576527784586801,0.00434081060760101,0.0080967860789738,0.411034618726625,0.00293297381983889,0.00529450885616889,0.127903016899108,-3697.28662017443,25.9369612885666,1
5,0.059297569140301,4.50067411751693,-0.000392511637303179,0.00117202664780354,0.00044731100888921,0.974943857119052,0.0166666666666667,4863.80010130103,98.4509726220514,0.703290355581167,0.0371085505073617,0.00699361461607504,0.734915554071978,0.00280143738839092,0.0057899812802666,0.256493027259364,0.00963418365652587,0.00228083839795442,0.067844053756037,-3311.88849629322,1.40269259540794,1
6,0.000245416156376518,5.2430825130259,-0.0328518380021532,0.0284596525761342,0.000185674657329449,1.01338172520969,0.0166666666666667,33.1223727517847,1799.51730401385,2.74420081587879,0.00246619645422499,0.002658590151018,0.956035947759979,0.0145764753187807,0.00302096904525839,0.0263666078759818,0.00416734749579432,0.00776037346831688,0.374384476077649,-12293.0410905167,32.580387567354,1
7,0.0821234405484372,5.29655838747543,-0.0302522454608938,0.0970513432903208,0.00015218930661179,0.923206332947542,0.0166666666666667,17.5787581317604,1135.27888499531,5.01268611341217,0.00855190957844198,0.00646759474168501,0.856788965249445,0.00584384731761752,0.00810842312941162,0.129258764303526,0.0019095352266915,0.00491022706985406,0.117509221195543,-3316.51461781974,0.354535927932685,1
8,0.0353893133840281,5.07876800674159,-0.0391421579389657,0.0556907648237852,0.000385888084897855,0.956189284676893,0.0166666666666667,23.3155913437896,4020.48242691652,1.94592204609771,0.00286369126528504,0.00459365976726039,0.618290216684189,0.000620414151286032,0.00347515923136905,0.377614209933155,0.0059765475805278,0.00955689954123428,0.071401606288004,-3412.34167837009,0.922631515572448,1
9,0.000121333385442081,3.63132563802483,-0.0287737101226947,0.0183250378551448,5.61148154048802e-05,0.987899250883139,0.0166666666666667,30.7424315078281,494.973107855239,0.827317837075225,0.00125739351624167,0.00328547975719488,0.689550549527792,0.00364927662125605,0.00500044942228289,0.301799724428669,0.00454169680712822,0.00954960911980174,0.468286092717225,-3886.65505773896,0.0695841082815223,1
10,0.0584710099469204,3.11372242736456,-0.0730928507181959,0.0135773648300294,8.80541266036762e-05,0.929080739095895,0.0166666666666667,24.1442743943973,270.86104931071,0.32483108359159,0.00141297014770438,0.00666714980010459,0.911472145201389,0.00843109731722169,0.00111182873859263,0.0789849287427963,0.00951119739161052,0.00503560904169296,0.148514089376821,-3380.94968866156,1.8000061890471,1
1,0.496406054269025,2.95721268174768,3.86558381475701,3.34039204100475,0.0293658364401242,2.77840277015827,0.0166666666666667,2934.72554202856,96.329377967721,149.065423297816,0.213574330525768,0.0223592245990428,0.76364552643752,0.00819916653227123,0.00979298303240214,0.218362323997807,0.00722531588968081,0.00800594075450142,0.189277219713948,-3423.94801016272,0.479437776167695,1
2,0.0660827253373166,3.92442807930359,-0.0190107118051842,0.0307246840438108,6.32153216483788e-05,0.933392317962236,0.0166666666666667,34.8231151371366,78.2611107559167,3.77002676670571,0.0124933236004618,0.00439095529954151,0.623808515107321,0.00135672156933591,0.0029824107328074,0.371852352590536,0.00251365535086374,0.00328515164445575,0.153234070984501,-3321.40859817274,0.481140104345816,1
3,0.0246094156807023,3.55009438231589,-0.0210321334206626,0.0456606583486345,5.75424462475551e-05,0.912904788719195,0.0166666666666667,32.6037614974605,2471.66775815036,139.109265016432,0.00171202396805808,0.0253314349713511,0.686365315101703,0.000859531087171534,0.000116886940671969,0.312658266870454,0.00837436760848664,0.00621140142113614,0.128425205973772,-3389.99045389539,1.02708275656652,1
4,0.108044683680683,3.12835606924724,-0.00350704465910338,0.060768371517368,0.000218582717576727,0.802122017984738,0.0166666666666667,17.7626722189138,57.5929227468526,0.473861127523045,0.0108555497283076,0.00591215261477093,0.962853254034126,0.00531626538364218,0.00515313016834924,0.0266773504138825,0.00332219241619079,0.00204594426876028,0.130551603626866,-3353.26232546563,3.86648264421657,1
5,0.0873482064800421,0.711956716895608,-0.00549903149976401,0.0751549287939014,3.53136153856187e-05,0.823200599471656,0.0166666666666667,17.5617255923193,2635.02596009337,0.38869179366179,0.000534483489237225,0.00736835181927236,0.775587953506193,0.0108849476025491,0.00347526445268642,0.210051834438571,0.00112769180803913,0.0094995125591413,0.0836998335849042,-3349.45885314947,2.77606904502464,1
6,0.0391884691541147,4.17284429795173,-0.0150115450349208,0.0650754270945184,5.5657888398851e-05,1.0223553777111,0.0166666666666667,32.688937819412,150.275360365754,3.08592715256919,0.00243171894847165,0.00282815285051281,0.660796335770817,0.00256745390977695,0.0060580947352348,0.330578115584171,0.00589610185876534,0.00412494699223934,0.0622700510918504,-3333.34864841919,14.3361254537749,1
7,1.35074915668491e-05,5.22256587040057,-0.0329285114171905,0.0447229097263073,0.000915772249756124,0.967082058712566,0.0166666666666667,75.6712160318926,389.989142405365,18.6093592135693,0.0209601746129577,0.0034575830335973,0.932779932683646,0.00699733405801989,0.00562505743608736,0.0545976758222463,0.0041356627953267,0.00992488780653376,0.428455179327379,-6956.75570049002,8.77124076535508,1
8,0.000754229348970577,5.21608673710995,-0.0359197558177329,0.0511525165472681,0.000240363022407324,0.966880122247006,0.0166666666666667,47.8253859581447,1212.73715017626,1.10415445481099,0.00250049300051586,0.0129697914990278,0.689779061597818,0.00262288527927441,0.000772124598948246,0.30682592852396,0.0079894708317828,0.00476720058880423,0.170417347358622,-3483.64468440769,1.52414036816449,1
9,0.00372380380832863,2.20568359151243,-0.0283100731752756,0.0821632462565411,2.97214248496176e-05,0.778667189563642,0.0166666666666667,40.6897773458038,149.062200951884,1.4658080280312,0.00263191442832868,0.0581806870733468,0.679650336888463,7.50298973271358e-05,0.00625708970810876,0.314017543506101,0.00668292655549122,0.00706682583896266,0.175883847049536,-3608.91979015493,0.593211255839882,1
10,0.0878375176711501,5.03869120110523,-0.155626848567925,0.151154501599641,0.000363040977280594,0.915349769808467,0.0166666666666667,39.3644923507769,608.463124338697,3.33795046109556,0.0381108034315576,0.00523518312185326,0.754744577015349,0.00684633099358995,0.00434136084274819,0.234067731148313,0.00184606059758594,0.00246718995553437,0.0962095857986407,-3312.54804386795,2.51533548016483,1
1,0.00447801590667568,3.58314626532702,-0.0438994759726065,0.0700497766246621,0.000100860167534252,0.966214054692275,0.0166666666666667,53.2987352325533,65.297791607339,1.10717615246408,0.00265751675963719,0.00433340514068061,0.867464762649075,0.00605982238661059,0.00181373832364159,0.124661676640673,0.00849156700494019,0.00544955839734032,0.134459762286945,-3382.9892491651,5.61075303328883,1
2,0.00105216340199716,4.80677348459771,-0.0274106603125928,0.0484026661636343,6.11683401254466e-06,0.918847286789595,0.0166666666666667,248.828062049498,838.876277756825,0.0162094271033187,0.0291268202075789,0.446981631027969,0.605297618312486,0.00120553632323535,0.00711453182451269,0.386382313539766,0.00545068123348457,0.00132243366300384,0.366310713009303,-6423.63097019892,16.8226441701052,1
3,5.27357120881785e-05,5.10233472854404,-0.0288119087186766,0.0542811455496005,0.000330847123893402,0.919504323333437,0.0166666666666667,1440.74642471601,1590.61823792981,2664.6105734444,0.0378361261134233,0.0174852496550692,0.611680846297845,0.00299811730866724,0.00342967792120597,0.381891358472281,0.00281983118989907,0.00693512762373371,0.394915166562002,-5257.75522367069,2.28851089784277,1
4,0.0415261741595262,3.07220900147628,0.00186345291972144,0.00306327906496311,0.000654234362380639,0.995676674533748,0.0166666666666667,35.0797890368925,68.8892327739182,0.365441358269772,0.0017780774298413,0.0059026631042742,0.652400496373062,0.010962802649177,0.0121487610338443,0.324487939943917,0.00766836999435948,0.00350534992675858,0.148935640017062,-3389.24421094293,2.52230426133681,1
5,0.000878984885325598,1.40979903002037,4.61421576903146,1.52617002098975,0.00107301724110258,1.78135020326598,0.0166666666666667,213.838098991008,0.838402381602107,1.58980695963411,0.00269765940842053,0.354795702680964,0.900750382650014,0.0033560370701473,0.00426445129952685,0.0916291289803123,0.00546784959300465,0.00530443158491682,0.637002188480042,-3815.11463460547,0.228236259683792,1
6,0.0833628878906593,4.50525840713999,0.10031418198934,0.0102182483907631,0.00092213528942534,0.926203366667206,0.0166666666666667,615.224568372587,118.259168464131,0.986199043689711,0.0528216436993313,0.00329424180728618,0.642243396646595,0.00907257503821452,0.00898649995631338,0.339697528358877,0.0110374063578861,0.0107590729180296,0.131719734103157,-3341.18291480474,0.804394712903734,1
7,0.00026685808178206,3.51932623221169,-0.0852230267047801,0.00543845105726957,9.59082650155117e-06,0.819687275476509,0.0166666666666667,41.8699404197818,945.846502667798,57.6072346407411,0.00253003053148057,0.0397596805116919,0.731240882511385,0.00350087819801871,0.0010979775572339,0.264160261733362,0.00716442669445839,0.00263318089194339,0.137144890814081,-3778.92151704336,12.6255088991731,1
8,0.00354839427201947,5.725301027576,-0.0261910805530152,-0.000282633829310876,0.000636439610340014,1.03337468740896,0.0166666666666667,58.4938490594699,340.586605161858,1.88081383749095,0.025057296434757,0.00330070522943954,0.797761313551286,0.00110541204289201,0.00762123168395358,0.193512042721869,0.00307034651680648,0.006918568640852,0.324427400729246,-12521.3018755498,46.3591013759349,1
9,0.0490536180174721,2.55104384251404,0.0128841660714368,0.0191614486952915,8.26371872652119e-05,0.960710985503901,0.0166666666666667,29.3712045527404,80.373426071492,1.18665709803896,0.00166783852165288,0.00501257926427216,0.973489628365784,0.00311456059306511,0.00979729964333719,0.0135985113978135,0.00835670702034035,0.00172239432499845,0.0953481718542965,-3292.79143873283,2.43011252128289,1
10,0.0526019818539435,3.5143258294511,-0.056120125442173,0.0772908874560708,4.00877726430127e-05,0.915967007025601,0.0166666666666667,88.0928743486151,76.7737338111195,579.214770513498,0.0164456205978324,0.0447491102705893,0.649115914444106,0.00862884667927992,0.00354406908710844,0.338711169789506,0.00414515374591988,0.00611283159753743,0.133918386788038,-3375.70241457164,2.32119288762081,1
1,0.0633618606625626,4.68333454026944,-0.0750403974745155,0.0908876735053892,0.000426104833983062,0.972383038358307,0.0166666666666667,36.139401012969,129.594343981343,1.52330610727534,0.0137432985375792,0.00322132916720734,0.692592139779136,0.00717130903150094,0.00422368598808883,0.296012865201274,0.00217813357173445,0.00354401544213557,0.0970133033510257,-3323.52985367032,0.508487916997571,1
2,0.0636118673964062,2.20327882682684,0.0155017081331862,0.0885292033746759,0.000155590910460354,0.921504391507982,0.0166666666666667,21.3934216659223,97.7179966996589,1.81474474960109,0.00159661510938928,0.00537252961487007,0.807793944880137,0.00715292679304303,0.000566827894166964,0.184486300432653,0.00709941083704576,0.00790344979426987,0.10637563123067,-3302.42915209077,1.02407551227145,1
3,0.0332051472010256,4.57711512862301,0.0692550159092032,0.0247459731642169,0.000292606067081162,1.05550718591083,0.0166666666666667,26.8569883951492,3218.01710345126,0.245641894778993,0.0011215752623512,0.00585681014251193,0.676656134802585,0.00991724998857132,0.00376647349697593,0.309660141711868,0.00381711165551682,0.0046563755207659,0.128094133076584,-4267.41733247487,18.5797750431515,1
