"sample","sigma","theta","bNina","bNino","beta_out","alpha","delta","muEI","muIR","muRS","tau","rho","S_0","E_0","I_0","R_0","K_0","F_0","sig_obs","loglik","loglik.se","flag"
5,0.132841266088014,3.2873405762111,0,0.0936487789539857,0.000102370449779545,0.904375325128051,0.0166666666666667,17.7429219844383,32.5721103831204,0.928314967298791,0.0113539095139136,0.00420091406127786,0.766110267391274,0.0125096451813695,0.00380578248963132,0.217574304937725,0.00124484630518738,0.00864622432803937,0.110685069471445,-3323.39000864737,0.475532160397388,1
6,0.000728206269868857,2.7429443890271,0,0.0169062711028377,0.000283627874686236,1.03872711488864,0.0166666666666667,37.4373011630868,132.04346071794,0.543431422509264,0.00100914420022582,0.00387119784237553,0.661107231025642,0.00252007376206032,0.00641881844129072,0.329953876771007,0.00540988221379564,0.00431976037745187,0.41403413476564,-4861.09776322,43.2162876630855,1
7,0.00072079211225099,4.94665019134166,0,0.0303307161978226,8.49183020125677e-05,0.984651800616801,0.0166666666666667,44.2572828735733,189.382248930979,4.49183858841788,0.0128580875958847,0.00256940704296996,0.934791447771601,0.00749416715887654,0.00498477944219573,0.0527296056273272,0.00346321263604516,0.00985813477594306,0.498490023342198,-8133.34953666247,12.7150673311929,1
8,0.000131071549296376,5.58205666896149,0,-0.00206124087682598,0.00012813856887165,0.98183202762027,0.0166666666666667,41.4480375768931,1016.5199887765,0.00193211330785173,0.00251301561378685,0.0645725196803231,0.714197412369879,0.0022756655081461,0.000666864243621632,0.282860057878353,0.00741223924194722,0.00440987803041641,0.156890787343753,-3425.32863048956,1.60264848641944,1
9,0.0469840124340335,3.82507977937289,0,0.020060225000366,3.23846451928327e-06,0.977949730547283,0.0166666666666667,89.825175840353,52.0465566821279,5.38814663694855,0.0121860281141175,0.00558967558081348,0.674581736998492,7.58831844360273e-05,0.00590279575959554,0.319439584057476,0.00622869307078835,0.00665691396757095,0.137214062786498,-3328.4470841192,0.953382825970445,1
10,0.0298385622112818,5.06973430212694,0,0.0707566611957293,0.000598236063834555,1.00405129943984,0.0166666666666667,26.8908871460877,1559.56340655442,5.31428712426823,0.00233533371656305,0.00304492752181472,0.743201314607116,0.00721192932482864,0.00423518311103403,0.245351572957021,0.00177688061804412,0.00240915635862384,0.117404016427376,-3388.77055735641,4.30120645138735,1
1,0.0906915586594726,3.99898857335783,0,0.0641507014574605,0.00708488713809427,0.981486424844057,0.0166666666666667,49.8121867053276,54.4294511107614,1.12235022025328,0.0383301257324589,0.00431854365622016,0.882149236408999,0.00555060400135065,0.00204035657676756,0.110259803012883,0.0099466330619633,0.005637990616435,0.0774854033023931,-3311.45420210153,1.29579270322719,1
2,0.0397885638752793,1.45010002745602,0,0.0556169899081009,1.98894996683376e-05,0.923984563966843,0.0166666666666667,28.7084717500929,104.875935260718,0.25258289942281,0.000773553275980404,0.00560117728747396,0.6272394252936,0.00122781701094463,0.00723860161300494,0.36429415608245,0.0051127435525019,0.00129192995349122,0.120569748868598,-3717.0885572151,18.7767449480275,1
3,0.0857672585435324,3.35698634752478,0,-0.0417864159258614,0.000134253592472288,0.837607012957395,0.0166666666666667,26.6541233085853,72.5045177015908,0.964942133234732,0.0068391273594524,0.00688885927624507,0.591637777115112,0.00322635925432664,0.00418114378436874,0.400954719846193,0.00258340111092177,0.0080607463858648,0.0442325153544298,-3326.05699859948,1.00548636625307,1
4,0.0842532890839612,5.22014870576076,0,0.052880328496883,0.000197572800889377,0.895638110216155,0.0166666666666667,118.852868419264,501.574878704379,0.878034295132644,0.0464510687918788,0.00325666916749435,0.652789614867645,0.0108042619497945,0.0116378550575902,0.32476826812497,0.0075342044637811,0.00397548689531462,0.089055532872059,-3358.64516644757,0.915063285940071,1
5,0.0161110441602026,4.92945208535692,0,0.0742644600459705,7.03894289431999e-05,0.99951826734829,0.0166666666666667,36.5644798436364,868.895512247912,4.15736772284739,0.00219736247158046,0.00267059461994749,0.916774485415063,0.00350665194808869,0.00420020942258894,0.0755186532142597,0.00619358033733534,0.00515213960877183,0.118757463324931,-3454.78578558045,8.77489990257665,1
6,0.0462735504784467,5.95031272400307,0,0.0365317697536628,7.56957025768208e-07,0.921897890131099,0.0166666666666667,45.6562777820597,864348.36400757,0.368110723910878,0.0229629657913008,0.00394774336437518,0.632093131845767,0.00950745508771895,0.00931524916077456,0.349084163905739,0.00998595507787131,0.00964175996803623,0.107860059442836,-4264.36215981971,2.69137525850266,1
7,0.154256621777378,5.25415933740373,0,0.126065425192133,0.0120830567799661,1.0118018810258,0.0166666666666667,14.949946781402,78.5343205664525,0.0593933073908965,0.0215095670866671,0.0128659319936455,0.649081440658174,0.00407067937042915,0.00113221811047965,0.345715661860917,0.00832886099879711,0.00272377022555278,0.126673331631181,-3420.94288272301,5.5315944387919,1
8,0.000148233581719004,1.00671802284111,0,-0.0108103121934192,3.04270504932021e-06,1.0271353363776,0.0166666666666667,28.3796751117857,2008.08346044218,1.75524718831139,0.000273919697044555,0.0028944873052872,0.76354483321991,0.00115362168053235,0.00713310180144368,0.228168443298114,0.00337086716536663,0.007880012457704,0.43946813800969,-10442.7034772284,5.82266197609555,1
9,0.123050766809109,4.17580594704494,0,0.0465062739272549,0.00096984183345365,0.77709238072018,0.0166666666666667,15.6444549651813,766.511431083503,0.131134858254135,0.00460944303432071,0.0126657377114517,0.974273887200038,0.00296325650543149,0.00932957959048936,0.0134332767040409,0.00822742026886582,0.00163806788193532,0.0441013390849329,-3378.43957988367,4.09442502482649,1
10,9.77671790652007e-06,5.26900811212462,0,0.0194117300863423,0.000343833092350128,1.00908831043693,0.0166666666666667,45.4532842179515,231.364686829931,2.25034665240766,0.0117529340479216,0.00429439648719202,0.664373382728005,0.00926332847212325,0.00370332338215403,0.322659965417718,0.00447631508060735,0.0066506898657805,0.45160125152484,-10059.001341319,15.0033646923668,1
1,0.105079094093525,3.3968950494242,0,0.0404382188366914,0.00617442033612297,0.785353926021973,0.0166666666666667,21.9714349149526,134.435767553347,25.8979367342779,0.0150932291157699,0.00366846341489097,0.667455188658898,0.00770910865055759,0.003650749816718,0.321184952873826,0.00203884694438172,0.00369662048963894,0.114880867252597,-3336.85651616739,0.345257462171636,1
2,0.246953002734596,1.74452348101263,0,-0.11164706922936,0.0017889944567276,0.516857365825552,0.0166666666666667,262.288614024081,85.7549452207402,1.47131338385812,0.10791364430758,0.00349913897722189,0.828035624839319,0.00611505260992475,0.000448139527607365,0.165401183023148,0.0069879901538016,0.00855867958319177,0.00415124295205909,-3411.46914170463,8.76238822385431,1
3,0.0927238185667872,5.73333108014926,0,-0.00166524586202675,3.39420333676144e-05,0.915332576926944,0.0166666666666667,780.752340029502,1029.43312494311,0.757047182277643,0.0719831854331876,0.00317283955243018,0.673358384358603,0.00902229881272659,0.00366992786491811,0.313949388963752,0.00381535661389292,0.00428534233104884,0.0507993103423301,-3417.00108610003,2.69735220400257,1
4,0.112537069967114,4.81460790899073,0,0.0548684585404272,0.000617663639913448,0.825925945607418,0.0166666666666667,1910.56544726592,12208.8999673627,73.6087661814813,0.0690898159614493,0.00141756639515132,0.941622264518806,0.00462961615660211,0.00798339481917387,0.0457647245054183,0.00764155754595045,0.00907367014649173,0.117496269409665,-3306.13815833113,0.840163381822389,1
5,0.045552532432796,5.20421070405014,0,-0.0451722858224399,0.00980417821200014,1.1060647357456,0.0166666666666667,227.649608123387,31.1182500909457,0.0735822629395267,0.0102745652065593,0.00905219483655977,0.834463485405409,0.00177154763458432,0.00114266934611806,0.162622297613888,0.00631849116984314,0.00230764314137329,0.0401636950461541,-6119.31641595847,35.4070500762863,1
6,0.0635822879703964,5.01761843534245,0,0.0156538822305654,0.00117030137132333,0.920877283432058,0.0166666666666667,25.6902520406038,206.109165654624,0.137719896435535,0.00622445495805901,0.0109661781857023,0.697571786587258,0.00457637543935199,0.00443042484167798,0.293421413131712,0.00150854105568425,0.00641719397764958,0.148550869277022,-3391.91636003821,0.873801259654909,1
7,2.50538780588337e-05,6.04258426848756,0,-0.0162940972866943,0.0011338281024856,0.981585606130886,0.0166666666666667,4014.65405385052,580.027359416721,0.117709291529422,0.0341521365397552,0.0120166901114669,0.608808594550501,0.00526477112531016,0.0100539129817749,0.375872721342414,0.00903646629114192,0.00103506946400999,0.315300533410093,-4554.20268425043,0.566381011450642,1
8,0.0648739070625944,2.45203787944961,0,0.0775963846553563,4.02021421841915e-05,0.961472832518687,0.0166666666666667,28.2250431242692,54.6231192210542,2.05483193373064,0.00198068304364172,0.00340559351188007,0.871684174095016,0.000482359342834992,0.00565765285065021,0.122175813711498,0.00517109584692724,0.00564973550895649,0.085144779959147,-3292.22575389801,2.54918539566977,1
9,0.0747942029294096,4.59021401129572,0,0.0673257370152357,3.51242802483556e-05,0.881489585686391,0.0166666666666667,303.577949631484,274.545019889855,61.362186894554,0.043548291146834,0.00258499339389599,0.763239872744929,0.00252129708564008,0.00705747671876918,0.227181353450662,0.00279764005480782,0.00347342245169119,0.019529938548037,-3324.95374088951,5.43236005875125,1
10,0.00100107214983879,5.93793620571755,0,-1.40548109755524e-05,0.00209998485194886,1.01450473580969,0.0166666666666667,55.6865156853012,376.665244399096,0.436986761054541,0.0258936646153027,0.00445504564267341,0.637670137409866,0.00561654273529156,0.00175040331667205,0.354962916538171,0.00754161861432593,0.00785101371387807,0.350524555775923,-4622.94199454918,1.04909607535271,1
1,0.000973061371774948,6.11120254955729,0,-0.0162497951681649,0.000663599866327895,1.03202284885427,0.0166666666666667,41.0630523458832,747.33946763851,1.62838490088267,0.014332741653481,0.00365684582074675,0.538029231755595,0.00360658462967525,0.00623527212848605,0.452128911486244,0.00791047485369616,0.00869596514090841,0.309644121605628,-12999.2726255477,10.7643552651371,1
2,0.047264129370777,6.40422211965399,0,0.029161521990436,0.000365538513247513,1.04768684661467,0.0166666666666667,81.7166617433351,1016.83379773844,2.26758856992961,0.0360214942919874,0.00204580600982228,0.781227649131989,0.00799385875301641,0.00217435288012083,0.208604139234873,0.0034448340053328,0.0049577437020366,0.101791834209438,-3382.47435492169,8.37655492594248,1
3,0.0145293054042066,4.36586684595648,0,0.00649168912608993,5.39646055117493e-06,1.01690562273709,0.0166666666666667,29.9281333102539,239.446689622484,1.32671735455459,0.00206725738558826,0.00284577715453354,0.881898235956135,0.0079101088175623,0.0110039313141714,0.0991877239121309,0.0052295866904118,0.00686541121418916,0.19049289527816,-3611.61694238275,12.6447338723055,1
4,0.0812617273365968,3.84658102653326,0,0.0314957073386555,0.00706690112896496,0.910489786539086,0.0166666666666667,4577.31054031202,81.6694597814584,20.1859757511989,0.0479683838158365,0.00307177102098778,0.77147384539993,0.000757454699465665,0.00324883204673364,0.22451986785387,0.00989885037733028,0.0026633855146172,0.00201787298102321,-3363.56371506588,15.1406532431817,1
5,0.0618963169633065,5.0398222440771,0,0.0215832067106311,0.0073611401139206,1.02226891927554,0.0166666666666667,29.3880905928893,149.096253065928,10.5555777178153,0.0143974376229795,0.00247114224821087,0.529120990611638,0.00278408402367986,0.00141387707626607,0.466681048288416,0.00191749176595355,0.00573999158464431,0.108110375084971,-3351.11550834707,5.19168578979878,1
6,0.0586540630615463,5.9777636465026,0,0.0560543599929668,0.00172767194362657,1.02657267516482,0.0166666666666667,24.059928582254,511.043036268942,2.40504362755296,0.00556669189684392,0.00232956994989561,0.837911736510502,0.00796000775039926,0.00638287681247417,0.147745378926624,0.00599520731062837,0.00152716649612613,0.120526104476944,-3324.05368208466,6.82062502694178,1
