date,time,cases,pop,dpopdt,beta_eff,oni,roni,beta_eff_cov,season6
1980-10-17,1980.792349726776,,4.656467980991819e6,539.0269099462166,1.1773329912469832,-0.10657692,0.17512332,0.7434879020856413,0.6136335934137288
1980-10-18,1980.795081967213,,4.657007039101509e6,539.0893106388304,1.2137220137464224,-0.10657692,0.17512332,0.7434879020856413,0.6200372130998901
1980-10-19,1980.7978142076502,,4.657546159615505e6,539.1517185552884,1.1398353792249885,-0.10657692,0.17512332,0.7434879020856413,0.6260883803781495
1980-10-20,1980.8005464480875,,4.658085342541029e6,539.2141336964271,1.1086084720524252,-0.10657692,0.17512332,0.7434879020856413,0.631773878283668
1980-10-21,1980.8032786885246,,4.658624587885305e6,539.2765560630825,1.0183241459872954,-0.10657692,0.17512332,0.7434879020856413,0.6370804898502025
1980-10-22,1980.8060109289618,,4.659163895655563e6,539.3389856560914,0.8272458266355704,-0.10657692,0.17512332,0.7434879020856413,0.6419949981129454
1980-10-23,1980.808743169399,,4.659703265859027e6,539.40142247629,1.1358958702443742,-0.10657692,0.17512332,0.7434879020856413,0.6465041861066002
1980-10-24,1980.811475409836,,4.660242698502925e6,539.4638665245153,1.1877994676567003,-0.10657692,0.17512332,0.7434879020856413,0.6505948368658709
1980-10-25,1980.8142076502731,,4.6607821935944855e6,539.5263178016038,0.8048944353378579,-0.10657692,0.17512332,0.7434879020856413,0.6542537334254613
1980-10-26,1980.8169398907103,,4.661321751140938e6,539.5887763083927,0.852611530154037,-0.10657692,0.17512332,0.7434879020856413,0.6574676588200753
1980-10-27,1980.8196721311476,,4.661861371149512e6,539.6512420457185,0.8295358075958139,-0.10657692,0.17512332,0.7434879020856413,0.6602233960846265
1980-10-28,1980.8224043715848,,4.662401053627441e6,539.7137150144187,0.6282016742933254,-0.10657692,0.17512332,0.7434879020856413,0.6625077282533592
1980-10-29,1980.8251366120219,,4.662940798581952e6,539.77619521533,0.8463841748038841,-0.10657692,0.17512332,0.7434879020856413,0.6643074383612257
1980-10-30,1980.827868852459,,4.663480606020282e6,539.8386826492899,0.7935419247708951,-0.10657692,0.17512332,0.7434879020856413,0.6656093094429298
1980-10-31,1980.8306010928961,412.0,4.664020475949663e6,539.9011773171358,0.8765425274215277,-0.10657692,0.17512332,0.7434879020856413,0.6664001245331755
1980-11-01,1980.8333333333333,,4.664560408377328e6,539.9636792197049,1.0593739522464445,-0.10657692,0.17512332,0.7434879020856413,0.6666666666666665
1980-11-02,1980.8360655737704,,4.665100403310513e6,540.0261883578348,0.8556472442177963,-0.10657692,0.17512332,0.7434879020856413,0.666400124533205
1980-11-03,1980.8387978142077,,4.665640460756456e6,540.0887047323633,0.7094659512803634,-0.10657692,0.17512332,0.7434879020856413,0.6656093094429008
1980-11-04,1980.8415300546449,,4.666180580722391e6,540.151228344128,0.7298609728361178,-0.10657692,0.17512332,0.7434879020856413,0.6643074383611826
1980-11-05,1980.844262295082,,4.666720763215556e6,540.2137591939667,0.8729029886103638,-0.10657692,0.17512332,0.7434879020856413,0.6625077282533024
1980-11-06,1980.8469945355191,,4.667261008243191e6,540.2762972827173,1.0720892910104902,-0.10657692,0.17512332,0.7434879020856413,0.6602233960845564
1980-11-07,1980.8497267759562,,4.667801315812536e6,540.3388426112181,1.0245335754232314,-0.10657692,0.17512332,0.7434879020856413,0.6574676588202409
1980-11-08,1980.8524590163934,,4.668341685930828e6,540.4013951803067,0.8247419351019659,-0.10657692,0.17512332,0.7434879020856413,0.654253733425652
1980-11-09,1980.8551912568305,,4.66888211860531e6,540.4639549908218,0.7992201941864467,-0.10657692,0.17512332,0.7434879020856413,0.6505948368660859
1980-11-10,1980.8579234972678,,4.669422613843223e6,540.5265220436014,0.834196148542172,-0.10657692,0.17512332,0.7434879020856413,0.6465041861064806
1980-11-11,1980.860655737705,,4.669963171651811e6,540.589096339484,0.9641214140177848,-0.10657692,0.17512332,0.7434879020856413,0.6419949981128145
1980-11-12,1980.863387978142,,4.670503792038317e6,540.6516778793082,1.1065248651351791,-0.10657692,0.17512332,0.7434879020856413,0.6370804898500606
1980-11-13,1980.8661202185792,,4.671044475009984e6,540.7142666639123,0.9080094455873036,-0.10657692,0.17512332,0.7434879020856413,0.6317738782835154
1980-11-14,1980.8688524590164,,4.6715852205740595e6,540.7768626941353,0.9056600101956476,-0.10657692,0.17512332,0.7434879020856413,0.6260883803784749
1980-11-15,1980.8715846994535,,4.672126028737788e6,540.8394659708159,1.0731133246399835,-0.10657692,0.17512332,0.7434879020856413,0.6200372131002355
1980-11-16,1980.8743169398906,,4.672666899508418e6,540.9020764947929,1.189025759124062,-0.10657692,0.17512332,0.7434879020856413,0.6136335934140933
1980-11-17,1980.877049180328,,4.673207832893194e6,540.9646942669054,1.0355440812949217,-0.10657692,0.17512332,0.7434879020856413,0.6068907382847695
1980-11-18,1980.879781420765,,4.673748828899368e6,541.0273192879926,0.5936498803998214,-0.10657692,0.17512332,0.7434879020856413,0.5998218646786836
1980-11-19,1980.8825136612022,,4.674289887534186e6,541.0899515588933,0.679187564023122,-0.10657692,0.17512332,0.7434879020856413,0.5924401895605846
