"sample","sigma","theta","bNina","bNino","beta_out","alpha","delta","muEI","muIR","muRS","tau","rho","S_0","E_0","I_0","R_0","K_0","F_0","sig_obs","loglik","loglik.se","flag"
8,0.00509199559046809,3.17947670597469,0,0,1.15661557368837e-05,1.0109528423853,0.0166666666666667,357.652509662469,33.7354909620173,0.61793581877985,0.00259632114030134,0.0135970371016861,0.872074702437454,0.000469875370341046,0.00538641747284334,0.122069004719362,0.00517306183704142,0.00549988426245942,0.00122657246934519,-3464.50424448737,10.7054458175436,1
9,0.0565422139068676,4.26350288345786,0,0,1.00769557382421e-06,0.943970409525981,0.0166666666666667,16.7730453446074,2270.7577808476,0.325061086920924,0.00170621443049423,0.00719148864526,0.690365878920946,0.00346581014931574,0.00874271531043018,0.297425595619308,0.00248959147320359,0.00354625092130736,0.126568285343509,-3358.59367606644,3.28616856209938,1
10,0.000785278568639054,6.38153980667366,0,0,0.001049670784633,1.01943176198095,0.0166666666666667,59.2342605856376,659.829772618753,0.279168816304028,0.0220876757468013,0.00622612868849828,0.638082666652205,0.00506128013234945,0.00174905032747687,0.355107002887969,0.00752440611464203,0.00969533079981709,0.387827430485775,-4750.99796912989,34.5195673049107,1
1,0.0577000496037914,2.74099447556817,0,0,0.000993221725512986,0.969715163884608,0.0166666666666667,26.1265823272837,126.348707285495,2.84705613210446,0.00161514695950817,0.00511091783672918,0.759396615392017,0.00131012744573572,0.00648979910720043,0.232803458055047,0.00357869365565804,0.00798610394841615,0.0612293609885225,-3304.33438837973,2.29317208715337,1
2,0.0303542612703096,3.54800714602769,0,0,7.42962490950457e-05,0.936866668435041,0.0166666666666667,30.8694009151826,255.24585485176,0.754340753961721,0.00192203130640401,0.00953312168645861,0.930590644823914,0.00680929539897806,0.00333666650935604,0.0592633932677515,0.00924147826372923,0.00288142839850992,0.13381014676429,-3339.79008140212,0.763417245109888,1
3,0.0401034747929892,3.88624299974052,0,0,0.000313615370809686,0.917071677562905,0.0166666666666667,30.3739397023975,356.315803927855,3.38691227667216,0.00250975954163146,0.0125934805588384,0.789040033706416,0.00504640943713455,0.0015900556332887,0.204323501223161,0.00262372544947013,0.00659942628837193,0.0946275130523663,-3353.46652089598,1.12166515642779,1
4,0.0580036034724863,3.84569851790783,0,0,6.45889992113833e-06,1.02945169293391,0.0166666666666667,31.6760424730999,45.8714484794511,0.332332160106151,0.00302932421773021,0.00475904603645159,0.523637205545296,0.000581104827146426,0.00756104834576673,0.468220641281791,0.00714221571875454,0.00212056953043285,0.1340452016677,-3523.08598464293,1.44252889418427,1
5,0.0858118416231755,4.06631018862855,0,0,0.000831827410304017,0.964745894613154,0.0166666666666667,44.6300832481814,63.3469455468012,0.303666949356885,0.0340189997978621,0.0131994001757258,0.723480739717503,0.00218247623990673,0.00332747178514479,0.271009312257445,0.00980850540109367,0.00779462696919727,0.0802732369835718,-3304.58433339586,2.26336620067292,1
6,0.00119254358545897,2.00630683393449,0,0,0.000161055018493216,0.994070319369315,0.0166666666666667,68.6445135756938,37.279510547823,0.604378693976379,0.00157944931753728,0.0049748241317562,0.830096735354318,0.0110135985450437,0.0117892715009611,0.147100394599678,0.00471018843268368,0.00425949497374359,0.369198080465944,-4562.70294802768,4.60165304575437,1
7,0.00124944517800726,4.09480691459284,0,0,1.35825139885989e-05,0.989605119504846,0.0166666666666667,34.1525941223747,482.47941577501,0.471246037628979,0.00167479718559205,0.00687258150860276,0.814459655563677,0.00448186244943411,0.00454053765480402,0.176517944332085,0.00609725862409587,0.00429954441417416,0.39956698394466,-4971.26648493026,1.16892178621717,1
8,0.160437564992172,5.2234360197371,0,0,0.000980086850787675,0.8652294976553,0.0166666666666667,307.983062866071,3945.20544358252,3.01891539058733,0.100296555098114,0.00203431019361923,0.597554333288843,0.0078812581978265,0.00710245203371152,0.387461956479619,0.00206599366787975,0.00936902968313574,0.132226030190533,-3318.00205893827,0.723815983716332,1
9,4.32815510214212e-05,0.370560263925478,0,0,3.56452594564508e-06,1.0493328954973,0.0166666666666667,23.8087583313591,1210.00812081191,0.990473861253197,0.00017683239634747,0.00312639346179188,0.720775438052195,0.00574450263528029,0.00166148773362223,0.271818571578903,0.00427793592011904,0.00250006363599162,0.454476702873578,-5389.42606168306,13.4163473712922,1
10,0.0616877691611688,5.75538738504953,0,0,0.000396936101079098,1.00699126231915,0.0166666666666667,496.055395428837,436.853933309592,2.55241516869472,0.0440593120662641,0.00268293305885864,0.893379044759336,0.00282216329903661,0.00966032458219723,0.0941384673594297,0.00943161440838155,0.00631315657608179,0.0508595584796188,-3340.46402343254,5.74551200403502,1
1,0.0694175132324526,4.71855808539665,0,0,0.000319214098319054,0.95667410704569,0.0166666666666667,36.4259366373999,97.011998539083,0.212240449007231,0.0223904851593413,0.00788701609674084,0.877527316316736,0.000963283335519471,0.00826151386471883,0.113247886483025,0.00105135066749163,0.00111575926578909,0.0975059999770826,-3421.75847335809,0.676326847572125,1
2,0.118563684766585,3.09245586851486,0,0,0.00220140609484537,0.970696383065217,0.0166666666666667,19.5147021807934,30.662047390452,0.130535819184951,0.00256808603711258,0.00754607258376906,0.629238575146355,0.00561065310598096,0.00352239031793982,0.361628381429725,0.00599210055773348,0.00565798872709256,0.142026402322587,-3489.62388062499,7.66468831300508,1
3,0.04367886398683,2.39053841880338,0,0,6.12705993126363e-07,0.984472888871809,0.0166666666666667,46.7919458605824,54.6113000639243,4.89933974180416,0.00171886071686701,0.00349774728882148,0.753242745596175,0.0074591425364687,0.00556992380429139,0.233728188063065,0.00752793017985531,0.00345024889755329,0.043874387501586,-3300.33508204545,2.98800089267208,1
4,0.117181682239468,3.43393768044329,0,0,0.000156608332300875,0.837238220772085,0.0166666666666667,22.5778089099173,78.3073668921481,0.618073859112543,0.0272329409064254,0.00861338992631865,0.986115975443522,0.00664249867418357,0.00166516987975443,0.00557635600253974,0.00345924301976111,0.00842511525109362,0.081489262171127,-3313.63464782662,0.889998759594019,1
5,0.00398704299575831,5.6810300070639,0,0,0.000164182971784738,1.00416256296228,0.0166666666666667,31.9133581390603,251.296983624188,0.149391378123973,0.00266731649832901,0.00817523383493149,0.635292340723183,0.00728022304872049,0.00243494580115664,0.35499249042694,0.00646833146492623,0.00512952861774172,0.170923614562067,-3748.10212216853,12.7940029521364,1
6,0.0470847034651982,4.48195883503934,0,0,0.00135212124129628,0.959065957787502,0.0166666666666667,33.9692216654871,137.047318992219,0.636114691628211,0.00430019739048571,0.00901823972749374,0.851958995221037,0.00262329320396273,0.00705032455309822,0.138367387021902,0.00162803506227037,0.00960164684960223,0.121428343325978,-3320.98037500853,0.956668799060897,1
7,0.00261426511469423,5.17969641909382,0,0,0.000115903138562902,0.989224722844614,0.0166666666666667,372.499653968136,299.225499156066,1.16103066612744,0.0328504568687105,0.0825759600696198,0.94813875518817,0.000421057077229919,0.000412004061237306,0.0510281836733627,0.00356306286986626,0.0029480472351065,0.265414891405326,-6557.46533634845,2.00642403504558,1
8,0.0828449565432387,4.64983752772073,0,0,0.000139046313071767,0.89004515319764,0.0166666666666667,143.007038272877,151.872227827871,0.214313055643149,0.0478647943413972,0.00699101876900458,0.699980992121729,0.00513601574704278,0.00487297223449772,0.290010019896731,0.00824544709776028,0.00750010480816551,0.0874221957223669,-3438.39964867679,12.495913639954,1
9,0.108164835909253,4.56208993771364,0,0,0.000969660606731104,0.830855285488391,0.0166666666666667,16.5870261736967,1367.70207324324,745.745591196805,0.00956790708875959,0.0085183427499909,0.513553927579559,0.00536149130332388,0.00745098990033308,0.473633591216784,0.00273814870691867,0.001759603344247,0.0964997602258594,-3312.46523278074,0.886952374992431,1
10,0.00172955586962401,3.52298273068223,0,0,0.000453042078063092,1.0257587589568,0.0166666666666667,31.5299818217204,227.94344952364,0.298768779608036,0.0012430734108142,0.00594932621105924,0.773579846633364,0.00148911124887339,0.00371874530073789,0.221212296817025,0.00792022932883665,0.00676726438229003,0.377099472669159,-4175.4800415256,2.58389032634963,1
1,0.0723918080999898,3.46197566131049,0,0,2.75796407150556e-05,0.875835967999459,0.0166666666666667,19.0008260274212,193.965971389072,0.579683844107166,0.00294365231105893,0.00896269161158731,0.623463868069043,0.00501776779660605,0.000529368549993202,0.370988995584358,0.00829303798663604,0.00548538771381266,0.0251728991861144,-3362.52229067671,9.87352657575923,1
2,0.091594878012992,5.24365932155283,0,0,0.00710546749129838,0.931711310722773,0.0166666666666667,142.822420659322,552.864659877331,8.75810386054822,0.0584437173869474,0.0029364164289252,0.754006325050902,0.00133804839083624,0.00649900962559705,0.238156616932665,0.00356336284784755,0.00988036057331454,0.0515196234590496,-3324.83460679893,2.11323332259226,1
3,0.0682977299102094,4.21133254597077,0,0,7.85340760287663e-05,0.957829398012116,0.0166666666666667,277.030220672638,89.5025764528461,5.63797843124131,0.0432848850059752,0.00425507638410159,0.951661533124401,5.97021451356816e-05,0.00855551626814679,0.0397232484623165,0.00729283173297521,0.00443686897458317,0.101494717344481,-3300.60439663147,0.579749472654485,1
4,0.0683620879666176,5.22108365406389,0,0,9.97253284976006e-06,0.841684227836999,0.0166666666666667,711.211986094407,11924.6275682675,0.492242968019495,0.0505830614150601,0.00408815593042702,0.660984409510258,0.00569090148592563,0.00536963784176588,0.32795505116205,0.00246758004091736,0.00898632884769372,0.037778333690999,-3737.6530953722,3.45206744093473,1
5,0.0446637778841872,2.12758081438081,0,0,9.11960660691552e-06,1.0182830825558,0.0166666666666667,27.522055850453,98.4536524018864,0.342583704192238,0.000914965749590691,0.00733043768732463,0.724773656626051,0.00454425117379861,0.0042570015882197,0.266425090611931,0.00454395073060438,0.00171161050253063,0.118832236644747,-3347.30371264728,2.43690809643737,1
6,5.70529535382626e-05,5.738160834005,0,0,4.33976673397803e-05,0.976496266852901,0.0166666666666667,224.954124225377,1044.34396797767,0.691372902321368,0.033799992630217,0.00927526821981748,0.822209110963553,0.0029013011855352,0.00231630019542342,0.172573287655488,0.00922600373966426,0.00599493365807655,0.343771287715373,-7047.88314413573,2.07218090021936,1
7,0.000371965623722888,6.02203309521283,0,0,3.41689450727356e-05,1.00229336367938,0.0166666666666667,305.002558195934,1934.91598155668,1.26534600666559,0.0378686639171784,0.0047304772453219,0.961867325125819,0.0103592910017343,0.00653722618206406,0.0212361576903822,0.0026016740571033,0.00665153632863393,0.396291135384213,-10370.0135333797,59.2868711208303,1
8,0.056260588247406,5.33790049746053,0,0,0.000296374519801341,0.922111427335932,0.0166666666666667,71.5042607243878,7206.93073363913,1.08137523930416,0.0305255051287815,0.00921323387145656,0.71658047138665,0.00527119223336061,0.00173643213885531,0.276411904241134,0.00765568326780696,0.00231297695905918,0.0885719263132181,-3336.50894078971,3.10831292236857,1
9,0.0548106918304613,3.69343917664381,0,0,0.000599422698097803,1.02245758779973,0.0166666666666667,49.1730546124142,36.7055016739475,1.45291965749084,0.00400899324400262,0.003131472039915,0.665393002700552,0.00210209754552974,0.0076407254550344,0.324864174298884,0.00846277818133298,0.00858103420208631,0.136351850114865,-3320.70430621192,2.83833323934331,1
10,4.13408790197539e-06,6.26392267956997,0,0,0.000761179701762891,0.994438660529667,0.0166666666666667,248.523946535386,2210.26131873171,0.280778275349269,0.036121576574574,0.00641504037224124,0.77484693792727,0.00916656354547505,0.00613671636781975,0.209849782159435,0.00425240508899067,0.00398649465038739,0.442170258948784,-4284.18815724498,0.397865354389385,1
1,4.57933784950552e-05,5.53173110464555,0,0,0.000429290866488388,1.0112247488815,0.0166666666666667,6451.92816334782,202.962698823969,0.664453863891055,0.0403407856133057,0.00361863945765701,0.837890516106487,0.00590466982626615,0.00920614722469132,0.146998666842556,0.0101714294409792,0.00364616580591366,0.50173870634645,-4034.04176607188,7.97859654275841,1
2,0.0678713894010461,4.57812799022312,0,0,0.000557226875618685,0.9601883390867,0.0166666666666667,21.7749005378568,124.903023527683,1.37507026648938,0.00641288634799254,0.00481301296565702,0.693221245428496,0.00773319623373337,0.00114012809620428,0.297905430241566,0.00519714552063531,0.00840874313755216,0.088693020632821,-3311.30451464436,1.0185360424217,1
3,0.00282535057202471,4.60886470251633,0,0,2.72589559376455e-05,0.9608434691677,0.0166666666666667,654.840931582775,177.741020390593,0.251476347618054,0.0359050798586626,0.0538161847258046,0.673333694148129,0.000831977311241053,0.00082267145763814,0.325011657082991,0.00812923951984348,0.0018983492980901,0.412483705502715,-5963.27503470272,5.70031513133614,1
4,0.0724260946534967,5.21038416854176,0,0,0.00012087567795605,0.960472251573673,0.0166666666666667,20.7819842049354,807.630797555092,0.392358386897168,0.00276358321048381,0.00429555529546165,0.726769830619828,0.00643673891022855,0.00635554057688625,0.260437889893057,0.00386939689571508,0.00673926663066501,0.0989804264088475,-3463.82888000278,2.25641997948249,1
5,0.0501352173103513,5.79948495145036,0,0,2.29426480462974e-06,0.941386644631332,0.0166666666666667,72.6975008894544,2295.5204103932,0.60943320245899,0.0293704552351561,0.00408839429906957,0.880519688239594,0.00903628257067676,0.00386625167242884,0.106577777517301,0.001880661804908,0.00452782960345794,0.0780219561164059,-3835.74542508472,21.1859358497787,1
6,2.35806174288585e-05,5.03981567869915,0,0,0.000685586806048774,0.987679714277445,0.0166666666666667,183.855870917411,231.390788707624,29.5935063623514,0.0284265072816222,0.00649622229842853,0.580934415270351,0.00355584551462623,0.00857047115178802,0.406939268063235,0.00621470431494936,0.00902614181994398,0.416401345288523,-8459.45529877824,18.3819949119505,1
7,0.0634302917094297,3.90475467920841,0,0,8.53445024766079e-06,0.894565119090498,0.0166666666666667,68.6566781203829,110.828688585334,1.72808579619307,0.0268234870150693,0.00785025608127606,0.682001645547932,0.00200681747113353,0.00344040978568248,0.312551127195252,0.00521230958203833,0.00540553648295749,0.111313736245648,-3313.03518184471,3.68982600929001,1
8,0.0630202672958458,6.00182473142832,0,0,0.000303766185700861,0.978323194408125,0.0166666666666667,280.17433272701,1449.53885000496,0.703061572030523,0.045321556106478,0.00467276626709177,0.770037736577514,0.00932688270228038,2.26643383861783e-05,0.22061271638182,0.00967961190567159,0.0103030147570362,0.0838357918509105,-3373.87823670333,1.61524194986555,1
9,0.0513238779028553,0.964207929287039,0,0,6.05174070136737e-05,1.00077568596871,0.0166666666666667,69.5404002590062,36.4910415618206,0.253338755372514,0.000839240918374135,0.00839604734803529,0.92461571369671,0.00568972796589888,0.00847625706572073,0.0612183012716703,0.00754997864871786,0.00305881166334016,0.0903961674402299,-3383.60568445539,4.33947475616411,1
10,0.0939776054246941,5.12215801475012,0,0,3.15310862605343e-05,0.863235930938433,0.0166666666666667,32.4226393327814,314.352982165357,0.0261169540223514,0.0225086886259838,0.0204578301179505,0.624851800891205,0.000213175140276334,0.00291261356763274,0.372022410400886,0.0029013874219471,0.00802700906962425,0.066606439612423,-3470.00781707241,2.52610711718123,1
1,0.000314200470511553,4.26732525409509,0,0,1.8868622418371e-05,1.0211948004666,0.0166666666666667,28.5418104719765,85219.0501924577,0.441903179769625,0.00130373225600513,0.0061344642157344,0.854617516505767,0.00602027941751914,0.000819571224175257,0.138542632852539,0.00853857699773351,0.00151489008169232,0.359019384355882,-5925.83227918887,41.8159946299194,1
2,0.0351317110925572,3.27074389772008,0,0,0.000101524552252806,0.993087063630634,0.0166666666666667,33.1404272850318,79.5857028319693,1.78621547023342,0.00211790568527975,0.00364605085099334,0.717080659996045,0.00054030252473772,0.00450546729020279,0.277873570189015,0.00435266479647011,0.00587638288398217,0.0648265844900941,-3346.24612903316,8.99903887192478,1
3,0.0521905100668095,4.83931740452329,0,0,0.000865537088398638,1.00372687827836,0.0166666666666667,1200.97382168386,134.993244445989,8.9367350129435,0.0351114101654492,0.00190999714046247,0.709682582133608,0.00382680736566174,0.00311886677128571,0.283371743729444,0.00254101840427855,0.00372513664399635,0.183965738908024,-3343.90245765161,2.04221264999031,1
4,0.0786022101019915,5.52413937065552,0,0,0.00051862766939123,0.896826436571209,0.0166666666666667,146.892781365253,960.710638754529,0.22807957246409,0.0677290938837001,0.00720949859146095,0.961700703859995,0.00898235844882286,0.00808710736028024,0.0212298303309021,0.00697787030292079,0.00762808916871268,0.162974852280972,-3441.88048025983,1.22424974785848,1
5,0.0668597288374268,3.5668639539945,0,0,9.00225111591735e-05,0.921597655905843,0.0166666666666667,34.2573310242487,44.0952862008653,0.654069661244961,0.00772905673801253,0.00530716010418386,0.758922671270365,0.00910163721325286,0.00701077650149788,0.224964915014885,0.003509647341825,0.00492932372848594,0.11631481605389,-3330.41583635699,4.54427297653975,1
6,0.0500781602635145,5.53529547189073,0,0,0.00239145729299963,1.00025486205316,0.0166666666666667,88.1931772893559,142.861377505843,0.114725985528832,0.026565749909291,0.00952046967070429,0.637821226307509,0.00338337976034356,0.00149081123872736,0.35730458269342,0.00830126955706826,0.00946028798762001,0.0818764236699003,-3833.1026117086,2.15004907150943,1
7,0.0396800371462043,3.9406569935197,0,0,0.000309131435559118,0.998387080972654,0.0166666666666667,23.2386195239512,605.291290010596,0.851744426570351,0.00128769905374122,0.00308323125604508,0.618120105561944,0.00229435373384289,0.0107805944697276,0.368804946234486,0.00569476604724065,0.00246755439102633,0.131774835580948,-3416.41389084929,6.46103340369934,1
8,0.0355664192714765,3.29596900246041,0,0,0.000796891359358014,1.05276558520351,0.0166666666666667,29.7322229608707,112.949223127882,1.81183759923634,0.0015557190240389,0.00367241732173526,0.901704126874891,0.00720750649173371,0.00465742792197911,0.0864309387113966,0.00107062425028005,0.00708480589089959,0.131610249192791,-3314.56657984597,4.72365530856067,1
9,0.00063651905647785,5.89618490745072,0,0,7.53544124702383e-05,1.00304324060972,0.0166666666666667,48.6929981568898,363.973174717661,0.240796546874994,0.0130197424850403,0.00775292809216516,0.731128658203431,0.000569137108503461,0.0108288893469319,0.257473315341133,0.00859690852349362,0.00596545350191387,0.350705093354633,-5456.3929543354,43.7086082280862,1
10,0.00037707658454124,5.5877124875562,0,0,8.15488467244286e-05,0.952020264441436,0.0166666666666667,374.407182747747,15729.7556018032,0.392877652957087,0.037506827918658,0.0131007001799478,0.642515179651488,0.00401954963389156,0.00309113502123516,0.350374135693385,0.00368249208682854,0.00176252581685576,0.514125338679059,-5079.30674816722,7.29843720783308,1
1,0.0473388063973492,3.1025359706395,0,0,0.000194752147765131,0.976363621514369,0.0166666666666667,33.7705478923666,61.1449099491194,1.72392146160833,0.0024529033548173,0.00367820775331099,0.647716437079376,0.00629745389273364,0.00639372007763698,0.339592388950254,0.0012570226807418,0.00812310304225103,0.00235688659942146,-3365.89928282162,31.270962974221,1
2,0.0722309921360069,2.52020140866793,0,0,7.58739434674819e-05,0.962167753278691,0.0166666666666667,25.4370501379804,68.7918444040264,0.34378176005229,0.00180638641574801,0.0106195804281933,0.907795012231124,0.00246321988913619,0.00138963591352443,0.0883521319662156,0.00578374896698638,0.00389903504275282,0.0814369084812503,-3300.05436974537,3.86305558896258,1
3,0.00367262362468093,2.1508676990326,0,0,1.29395898144678e-05,1.04351712870892,0.0166666666666667,23.317330131659,1339.25271319691,1.69548835514195,0.00046082646952725,0.00286853171628334,0.772404945776161,0.00500373290582173,0.00336943548707764,0.219221885830939,0.00497572236043122,0.0103991557352028,0.437920501542958,-9239.74611662874,1.56152242082356,1
4,0.0692867051342749,4.21000342921497,0,0,3.64192681791972e-05,1.0000054516719,0.0166666666666667,21.9530590810286,89.8958620709166,1.91705080183483,0.00376920282472017,0.00289878484523883,0.647330515332188,0.00717897944036657,0.00626863619366142,0.339221869033784,0.00899009745868686,0.00463798587275165,0.119212502880999,-3305.71547399878,0.739525368032251,1
5,0.0316757924252748,0.537785120167064,0,0,4.88204403169227e-06,0.981265073362849,0.0166666666666667,32.5605527826486,135.584429569267,0.493102137897088,0.000426711918775696,0.00639377204935595,0.691594908005789,0.00707579368452366,0.000363311843467462,0.30096598646622,0.00754873234607005,0.00676142035647329,0.121816480968715,-3371.51643442689,2.58868367506235,1
6,0.0677968200657341,4.3270339306044,0,0,0.00590515627832925,1.01838381614774,0.0166666666666667,161.326922750745,64.8835630107618,3.83052425036383,0.0393820215353853,0.00303095289972444,0.950840274844697,0.00196122705072208,0.00541497122422483,0.0417835268803564,0.00238192582156269,0.00295323139339366,0.0855664379985032,-3305.53970983798,4.39964503819925,1
7,0.141469387643989,2.84583680780755,0,0,0.00766886453770719,0.717404272056505,0.0166666666666667,22.5885686669313,85.7860547639694,0.215686968073408,0.0426931686775619,0.0075268288235056,0.661209750580033,0.00607323523901057,0.00826549148361195,0.324451522697345,0.00916495417089151,0.00614411304918452,0.0239972861348681,-3522.64257812285,4.41116350907765,1
8,0.0489793193621589,3.8460610729026,0,0,0.000208054127477938,1.01048136741723,0.0166666666666667,26.0243081076467,251.671243435867,1.9955740084936,0.00159526547417503,0.00176008597347898,0.810712685645632,0.00334340419400743,0.00530336238500136,0.18064054777536,0.00475289355403069,0.00104763444005175,0.0658606298810922,-3476.78331816629,7.35074058824032,1
9,0.0908995310039906,5.07776308042602,0,0,0.00133749751093701,0.904500836134966,0.0166666666666667,58.9114993732766,635.555166252458,4.82589372397963,0.0470013476168438,0.00451472113380552,0.981961757261124,0.00489290741663654,0.00597821335488379,0.00716712196735554,0.00312248051819785,0.00807332529166693,0.0733380611566207,-3301.72236593718,1.25780978173978,1
10,0.0593710892623033,5.92634131623123,0,0,2.22869675785387e-06,0.965487059704892,0.0166666666666667,26.9595469728263,3401.19883278443,0.525191964761057,0.00538902729390631,0.00606845917775369,0.737157587778042,0.0104344609959513,0.00105364871566651,0.25135430251034,0.00782039849269649,0.00345847906772157,0.114689040546986,-3353.26221107893,3.23022159581215,1
1,0.00700571142852352,3.33790960358636,0,0,3.43765441816209e-06,1.02067605279222,0.0166666666666667,36.254037072026,330.27005347219,0.903759788398323,0.00115241856424412,0.00451962400353659,0.622271303832305,0.00666259299572013,0.00383706150255518,0.367229041669419,0.00437034168344312,0.00943956299556214,0.383752140215897,-6574.15186554641,8.3075455170391,1
2,0.0632158516264522,4.20165877212472,0,0,5.64974791638418e-07,0.859770980999008,0.0166666666666667,162.019148468052,2044.74477100504,38.2796668242748,0.0441142504459341,0.440903064127131,0.681894464775074,0.00503661721666417,0.0134469341166117,0.29962198389165,0.00828898875465171,0.00463754481931465,0.161336493978384,-3381.22680259816,3.23532626676804,1
3,0.0424783256566525,5.0317893070276,0,0,7.93697000945563e-05,0.973294259612503,0.0166666666666667,27.7715478924268,32660.3460068593,0.71437491193522,0.00242563407005156,0.00509526608055771,0.933784454378617,0.000958318454243637,0.00200530355269255,0.0632519236144472,0.00679851061711626,0.0068028228115846,0.131197549804061,-3343.96937951719,3.96034778698668,1
4,0.00698483361423561,4.93222490787795,0,0,4.97633240689532e-06,0.992697074839905,0.0166666666666667,30.1354657559388,257.817155863547,0.919037593402999,0.00265252065677344,0.00456779066763216,0.684890988936977,0.00602429923984782,0.00803267369574528,0.30105203812743,0.00200808400172231,0.00240322141252728,0.167457871979037,-3397.49091817422,2.79060381057791,1
5,0.000362228737082662,4.31280478749959,0,0,2.95273002552921e-06,0.931288518753057,0.0166666666666667,85.8005933094573,225.729356766345,57.0861092274624,0.0216130480875231,0.331063951448379,0.680009658210123,0.000239891120076649,0.00185906414716039,0.31789138652264,0.00131917337261246,0.00161118280391101,0.328518181980937,-4577.45477088355,11.7277023411644,1
6,0.0628451962608754,3.54062761876005,0,0,0.000161975781653709,0.945099521185755,0.0166666666666667,61.0586437317241,44.1879186625541,181.984372683456,0.00845770721888939,0.00242825443571724,0.806132667899512,0.00655365859263509,0.0104008557118395,0.176912817796013,0.00571325665188497,0.00633867030976202,0.0777616229526434,-3300.15953785744,2.6401518303391,1
7,0.0324182966462176,4.00945150660807,0,0,0.000194519544805298,0.986289722939161,0.0166666666666667,27.4220691659323,806.15678340396,2.36938407182546,0.00143562692651568,0.0025207336958596,0.782318483321157,0.00554845924716471,0.00368989994471383,0.208443157486964,0.00824703332512752,0.00387527774008996,0.0889851790463717,-3342.95922934289,3.4546122859876,1
8,0.000293843387089402,5.43756505357115,0,0,3.74758484983686e-05,0.95558737191678,0.0166666666666667,36.1621791899039,18482.7148963925,10.1872198033121,0.0060492923205805,0.0416134365818222,0.584508710936757,0.00236252640673722,0.00757896531649331,0.405549797340013,0.00353407166981997,0.00839719062409591,0.330186618831462,-7705.84996199022,5.77475273761067,1
9,0.00280030446504586,6.0403851879034,0,0,0.00116564220019057,1.00195870838906,0.0166666666666667,46.2498554168431,653.828252381633,0.390422160383919,0.0189479145524001,0.0058212075933782,0.720979668548766,0.00377797337388212,0.00577422169199789,0.269468136385354,0.00640999878726916,0.00502558471254286,0.329672667490037,-4661.02360896742,1.14029991274174,1
10,0.00373811075203145,2.06486150224617,0,0,6.36017781304899e-05,1.08192125389544,0.0166666666666667,23.1631819396633,3359.79372505919,2.46932336417774,0.000387614733346525,0.00261865418823227,0.890739065012654,0.015565050613568,0.00187923002111042,0.0918166543526671,0.00236908476653532,0.00911883279827669,0.367672069890902,-6908.16640460665,26.4534865631162,1
1,9.0154232571491e-05,5.52944074367851,0,0,2.91388291196655e-05,0.976639072092007,0.0166666666666667,905.45260128851,920.925889366541,0.173994946157003,0.0334109478012572,0.242202760367,0.831521528359598,0.0055216434643015,0.00803676272246275,0.154920065453637,0.00466034104731493,0.00291288637249985,0.30064703697247,-5671.15504688838,11.1396559337411,1
2,0.0310759967080699,2.47554563952527,0,0,0.000443239769919509,0.975592629204701,0.0166666666666667,69.3376469647732,47.2558913882273,16.9258444100009,0.00201966127596451,0.00483456557008532,0.604781396256108,0.00133091164232426,0.00319795040017128,0.390689741701397,0.00810000203300327,0.00739970690397576,0.139395776781713,-3340.17307222078,0.864559457062364,1
3,0.108815032673194,3.35372268410761,0,0,0.000248207891620186,0.934921436405976,0.0166666666666667,17.2423557300659,39.0523721903394,3.13170841342946,0.00467853998784921,0.00340682893951061,0.936641532930541,0.0111502380362302,0.000789966763648743,0.05141826226958,0.0028141650758237,0.00208225603323828,0.0325535499218073,-3323.41151298849,5.24195975002713,1
4,0.0844698900089951,5.38752224489805,0,0,0.000402483464680746,1.00255130618165,0.0166666666666667,188.092610716445,156.769619619592,0.345018063423445,0.0523153554711755,0.00571528984747252,0.738715855543277,0.00229132204821201,0.00559190672130679,0.253400915687204,0.00802343967927113,0.0073207838928141,0.0732200923594241,-3373.57765095051,3.4815224281881,1
5,2.11180038908707e-05,5.57820646263681,0,0,0.00291540223804366,1.03777859354874,0.0166666666666667,31.4207479455659,244.805319400438,0.720937209395111,0.00332691343408598,0.00608448347233295,0.646384799039579,0.00428376279384861,0.00278496321981367,0.346546474946758,0.00948564572935215,0.00458650224721347,0.379042585200201,-5588.61990576517,5.14018909414719,1
6,0.0785981873379489,5.31543776715498,0,0,1.375319363341e-05,0.920782760833268,0.0166666666666667,150.928012290605,278.626505828176,0.42649661372725,0.0433088892370835,0.00467940664590275,0.843470349462264,0.00870586478553606,0.00754315708466039,0.14028062866754,0.0050898247807518,0.0094768349910721,0.0622581228983241,-3432.01834668224,12.6530223140076,1
7,0.00110030252106047,6.71739538130208,0,0,0.00525653074747666,1.07583289759007,0.0166666666666667,44.3011194898916,3809.09119645709,1.21066062794289,0.0154370913725816,0.00285023924181888,0.84243665104612,0.0124851445677487,0.00944346335047905,0.135634741035652,0.00665233138150848,0.00557519525282463,0.473867059999511,-4824.77490232734,0.482476749437711,1
8,0.00048300479064884,3.86079201133984,0,0,4.20002343459038e-05,0.928382721188821,0.0166666666666667,39.1134963647118,247.796834929954,30.8627864246137,0.00262517852534884,0.103667577913146,0.70035991833936,0.00279465998178775,0.00151478340853768,0.295330638270314,0.00158394125400387,0.0090384477065473,0.20853108310926,-3784.93379678657,18.8507412402022,1
